"id","name","price","originalprice","discountPercentage","detail","platform","category","scrapedate","seller"
"11677202319","Love Beauty & Planet Soft & Nourish Conditioner 380ml FREE LBP Volume","94.400","140.900","33","Volume","Tokopedia","Conditioner","2024-01-28","Unilever Official Store"
"11677659798","St. Ives Fresh Skin Apricot Face Scrub - 90 Gr","39.900","58.900","32","Gr","Tokopedia","Scrub Wajah","2024-01-28","Unilever Official Store"
"11677680193","Pears Pure & Gentle Body Wash With Lemon Flower Extract 500Ml","88.000","122.900","28","500Ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store"
"11694184166","Citra Natural Booster Body Serum Insta Glow 180 ML FREE Scrunchie","25.000","37.900","34","Scrunchie","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11694191828","Citra Natural Booster Body Serum Complete Glow 180 ML FREE Scrunchie","25.000","37.900","34","Scrunchie","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11694207526","Citra Natural Booster Body Serum SPF 20 PA++ 180 ML FREE Scrunchie","25.000","37.900","34","Scrunchie","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11697366558","[Mystery Box] Buy 2 Bango Less Sugar 520ml GET LuluLemon Yoga Mat","52.200","84.850","38","Mat","Tokopedia","Kecap","2024-01-28","Unilever Official Store"
"11701270530","Zwitsal Baby Bath 2In1 Hair Body Aloe Vera 450Ml isi 3","89.700","176.700","49","3","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store"
"11701270676","Zwitsal Baby Natural Set Spa Gift Box Kado Bayi 1Pc isi 3","352.700","584.700","40","3","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store"
"11701271083","Vaseline Healthy Bright Vitamin Body Serum Soft Glow 180Ml isi 3","86.700","158.700","45","3","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11701271641","Zwitsal Baby Bath Hair and Body 450ml Twinpack isi 3","134.900","248.700","46","3","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store"
"11701271838","Sunsilk Shampo Rambut Lembut Activ-Infusion with Argan Oil 400ml isi 3","147.400","218.700","33","3","Tokopedia","Shampoo","2024-01-28","Unilever Official Store"
"11730310670","IKEA Lunchbox","10.000.000","10.000.000","0","Lunchbox","Tokopedia","Lunch Box Set","2024-01-28","Unilever Official Store"
"11798857475","Buy 3 AXE Dark Temptation 135ml FREE AXE Apollo 135ml","108.100","164.700","34","135ml","Tokopedia","Parfum & Cologne Pria","2024-01-28","Unilever Official Store"
"11798857534","Buy 3 Rexona Dry Serum Free Vaseline Soft Glow 100ml","70.000","104.700","33","100ml","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
