"id","name","price","originalprice","discountPercentage","detail","platform","category","scrapedate","seller","productmasterid","fixed_category","fixed_detail","brand"
"10654502131","Buy 2 Sunsilk Black Shine 900 ml Refill Pouch FREE Sunsilk 300 ML","162.000","277.800","42","ML","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",108.0,"HAIR PRODUCT","OTHERS","BUY"

"10654502290","Buy 2 Sunsilk Black Shine 900ML FREE Ponds Rose Micellar Water 100ML","162.000","277.800","42","100ML","Tokopedia","Micellar Water","2024-01-28","Unilever Official Store",142.0,"OTHERS","100-249ml","BUY"

"10654502312","Buy 2 Sunsilk Black Shine 900ml FREE Sunsilk Rambut Rontok 300 ML","162.000","277.800","42","ML","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",108.0,"HAIR PRODUCT","OTHERS","BUY"

"10654502446","Buy 2 Close Up Korea Everfresh Spearmint free Kim Mingue Totebag","55.800","83.800","33","Totebag","Tokopedia","Pasta Gigi","2024-01-28","Unilever Official Store",133.0,"ORAL HYGIENE","OTHERS","BUY"

"10654502617","Buy 2 Close Up Korea Everfresh Eucalyptus free Kim Mingue Totebag","55.800","83.800","33","Totebag","Tokopedia","Pasta Gigi","2024-01-28","Unilever Official Store",133.0,"ORAL HYGIENE","OTHERS","BUY"

"10703987744","Zwitsal Baby Bath Aloe Vera 450Ml Twinpack FREE Baby Diaper Cream 50gr","59.800","117.800","49","50gr","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store",4.0,"BABY CARE","1-99gr","ZWITSAL"

"10703993283","Zwitsal Eau De Toilette 100Ml Twinpack FREE Baby Diaper Cream 50gr","58.600","105.800","45","50gr","Tokopedia","Parfum & Cologne Anak-Anak","2024-01-28","Unilever Official Store",53.0,"BODY WASH","1-99gr","ZWITSAL"

"10704018069","Zwitsal Baby Face & Body Care Cream 50g Isi 2 FREE Baby Diaper Cream","81.800","81.800","0","Cream","Tokopedia","Cream & Lotion Bayi","2024-01-28","Unilever Official Store",8.0,"BABY CARE","OTHERS","ZWITSAL"

"10709473875","Lifebuoy Shampoo Kuat & Berkilau 430ml","41.100","66.900","39","430ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",121.0,"HAIR PRODUCT","250-499ml","LIFEBUOY"

"10756864254","LBP Rice Oil&Angelica Body Wash 380ml Isi 2 FREE LBP Conditioner 400ml","156.800","233.800","33","400ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",21.0,"BODY WASH","250-499ml","LBP"

"10756864355","LBP Rice Oil Body Serum 185ml Isi 2 FREE LBP Conditioner 380ml","167.300","249.800","33","380ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",21.0,"BODY WASH","250-499ml","LBP"

"10756864558","LBP Body Mist Rose & Coconut 100ML Twinpack FREE LBP Body Mist 100ml","159.700","239.800","33","100ml","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",20.0,"BODY WASH","100-249ml","LBP"

"10756864814","Vaselineâ€‹ Gluta Flawless Bright + Overnight 200Ml FREE Lip Care 10g","96.700","175.800","45","10g","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",52.0,"BODY WASH","OTHERS","VASELINEâ€‹"

"10756865287","LBP Rice Oil&Angelica Body Serum 185ml FREE LBP Conditioner 380ml","83.700","124.900","33","380ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",21.0,"BODY WASH","250-499ml","LBP"

"10756865375","LBP Rice Oil&Sakura Glow Serum 185ml Isi 2 FREE LBP Body Mist 100ml","167.300","249.800","33","100ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",20.0,"BODY WASH","100-249ml","LBP"

"10756865417","LBP Rice Oil&Sakura Glow Body Serum 185ml FREE LBP Body Mist 100ml","83.700","124.900","33","100ml","Tokopedia","Serum Wajah","2024-01-28","Unilever Official Store",65.0,"FACIAL TREATMENT","100-249ml","LBP"

"10756865716","Ponds Sun Serum SPF35 FREE Ponds Power Serum 7,5gr","27.800","41.900","34","7.5gr","Tokopedia","Krim Wajah","2024-01-28","Unilever Official Store",68.0,"FACIAL TREATMENT","1-99gr","PONDS"

"10756865810","LBP Body Mist Rose & Coconut 100ML FREE LBP Body MIst Lavender 100ml","79.900","119.900","33","100ml","Tokopedia","Face Mist","2024-01-28","Unilever Official Store",65.0,"FACIAL TREATMENT","100-249ml","LBP"

"10756866012","LBP Soft & Nourish Shampoo 380ml FREE LBP Body MIst Lavender 100ml","94.400","140.900","33","100ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",20.0,"BODY WASH","100-249ml","LBP"

"10756866263","Ponds Age Miracle Youthful Glow 30Ml FREE Ponds Age Miracle Cleanser","229.900","346.900","34","Cleanser","Tokopedia","Cleanser Wajah","2024-01-28","Unilever Official Store",70.0,"FACIAL TREATMENT","OTHERS","PONDS"

"10756866363","Ponds Sun Serum SPF35 Twinpack FREE Ponds Power Serum 7,5gr","55.500","83.800","34","7.5gr","Tokopedia","Krim Wajah","2024-01-28","Unilever Official Store",68.0,"FACIAL TREATMENT","1-99gr","PONDS"

"10756866432","Ponds Age Miracle Ultimate Youth Essence 30G FREE Ponds Age Cleanser","211.500","319.900","34","Cleanser","Tokopedia","Krim Wajah","2024-01-28","Unilever Official Store",70.0,"FACIAL TREATMENT","OTHERS","PONDS"

"10756866569","Ponds Vitamin Micellar Water Rose 235Ml Isi 2 FREE Sun Serum SPF35","101.200","153.800","34","SPF35","Tokopedia","Micellar Water","2024-01-28","Unilever Official Store",162.0,"OTHERS","OTHERS","PONDS"

"10871396320","Sariwangi Teh Mawar Twinpack FREE Oatside Barista Blend 200ml","11.200","17.800","37","200ml","Tokopedia","Teh","2024-01-28","Unilever Official Store",96.0,"FOOD","100-249ml","SARIWANGI"

"10952540184","Buy 1 Rinso Matic Capsule Sakura + Buy 1 Rinso Matic Capsule Lavender","80.900","135.800","40","Lavender","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",144.0,"OTHERS","OTHERS","BUY"

"10952551406","Buy 2 Rinso Matic Capsule Sakura + Buy 2 Rinso Matic Capsule Lavender","161.800","271.600","40","Lavender","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",144.0,"OTHERS","OTHERS","BUY"

"10952564322","Buy 3 Rinso Matic Capsule Sakura + Buy 3 Rinso Matic Capsule Lavender","242.600","407.400","40","Lavender","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",144.0,"OTHERS","OTHERS","BUY"

"10986409879","[KESEMPATAN MENANG] Mystery Box Rinso Capsule Sakura FREE Dyson","80.900","291.600","72","Dyson","Tokopedia","Teh","2024-01-28","Unilever Official Store",106.0,"FOOD","OTHERS","[KESEMPATAN"

"11064226906","[KESEMPATAN MENANG] Mystery Box Rinso Lavender Fresh Free Oven","121.300","213.700","43","Oven","Tokopedia","Teh","2024-01-28","Unilever Official Store",106.0,"FOOD","OTHERS","[KESEMPATAN"

"11216811964","Lux Bright Bluebell Niacinamide Body Wash Pump 580ml","73.800","107.900","32","580ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",33.0,"BODY WASH","500-749ml","LUX"

"11216821016","Clear Shampoo Anti Ketomber Complete Soft Care 70ml","12.500","20.900","40","70ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",109.0,"HAIR PRODUCT","1-99ml","CLEAR"

"11216834950","Rexona Men Deodorant Anti-Perspirant Roll On Activ-Bright 45Ml","23.600","34.900","32","45Ml","Tokopedia","Deodorant","2024-01-28","Unilever Official Store",39.0,"BODY WASH","1-99ml","REXONA"

"11216843716","Rexona Men Deodorant Anti-Perspirant Adventure Roll On 45Ml","19.300","28.900","33","45Ml","Tokopedia","Deodorant","2024-01-28","Unilever Official Store",39.0,"BODY WASH","1-99ml","REXONA"

"11216856795","Rexona Men Anti-Perspirant Roll On Natural Fresh Lime Cool 45ml","23.600","34.900","32","45ml","Tokopedia","Deodorant","2024-01-28","Unilever Official Store",39.0,"BODY WASH","1-99ml","REXONA"

"11216870008","Rexona Men Anti-Perspirant Roll On Natural Fresh Charcoal Fresh 45Ml","23.600","34.900","32","45Ml","Tokopedia","Deodorant","2024-01-28","Unilever Official Store",39.0,"BODY WASH","1-99ml","REXONA"

"11216878837","Rexona Men Anti-Perspirant Deodorant Roll On Sport Defence 45Ml","16.000","28.900","45","45Ml","Tokopedia","Deodorant","2024-01-28","Unilever Official Store",39.0,"BODY WASH","1-99ml","REXONA"

"11392958837","DOVE BW GF REVIVE KR REFF 400ML FREE","10.000.000","10.000.000","0","FREE","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",19.0,"BODY WASH","OTHERS","DOVE"

"11456068700","[Mystery Box] Sunlight Extra Lembut 650ml Twinpack FREE Midea Oven","25.200","42.850","41","Oven","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store",60.0,"BODY WASH","OTHERS","[MYSTERY"

"11506623947","Buy 3 Lifebuoy Lemon Fresh 825ml FREE Lifebuoy Cool Fresh 400ml","107.800","191.700","44","400ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",11.0,"BODY WASH","250-499ml","BUY"

"11601400544","Bango Less Sugar 520ml + Royco Ayam 220gr FREE Fiber CrÃ¨me 100 gr","31.800","54.800","42","gr","Tokopedia","Kaldu & Penyedap Rasa","2024-01-28","Unilever Official Store",138.0,"OTHERS","OTHERS","BANGO"

"11677195397","Love Beauty & Planet Body MistLavender 100ML FREE LBP VolumeConditione","79.900","119.900","33","VolumeConditione","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",31.0,"BODY WASH","OTHERS","LOVE"

"11677202319","Love Beauty & Planet Soft & Nourish Conditioner 380ml FREE LBP Volume","94.400","140.900","33","Volume","Tokopedia","Conditioner","2024-01-28","Unilever Official Store",123.0,"HAIR PRODUCT","OTHERS","LOVE"

"11677659798","St. Ives Fresh Skin Apricot Face Scrub - 90 Gr","39.900","58.900","32","Gr","Tokopedia","Scrub Wajah","2024-01-28","Unilever Official Store",72.0,"FACIAL TREATMENT","OTHERS","ST."

"11677680193","Pears Pure & Gentle Body Wash With Lemon Flower Extract 500Ml","88.000","122.900","28","500Ml","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",36.0,"BODY WASH","500-749ml","PEARS"

"11694184166","Citra Natural Booster Body Serum Insta Glow 180 ML FREE Scrunchie","25.000","37.900","34","Scrunchie","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",14.0,"BODY WASH","OTHERS","CITRA"

"11694191828","Citra Natural Booster Body Serum Complete Glow 180 ML FREE Scrunchie","25.000","37.900","34","Scrunchie","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",14.0,"BODY WASH","OTHERS","CITRA"

"11694207526","Citra Natural Booster Body Serum SPF 20 PA++ 180 ML FREE Scrunchie","25.000","37.900","34","Scrunchie","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",14.0,"BODY WASH","OTHERS","CITRA"

"11697366558","[Mystery Box] Buy 2 Bango Less Sugar 520ml GET LuluLemon Yoga Mat","52.200","84.850","38","Mat","Tokopedia","Kecap","2024-01-28","Unilever Official Store",107.0,"FOOD","OTHERS","[MYSTERY"

"11701270530","Zwitsal Baby Bath 2In1 Hair Body Aloe Vera 450Ml isi 3","89.700","176.700","49","3","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store",8.0,"BABY CARE","OTHERS","ZWITSAL"

"11701270676","Zwitsal Baby Natural Set Spa Gift Box Kado Bayi 1Pc isi 3","352.700","584.700","40","3","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store",8.0,"BABY CARE","OTHERS","ZWITSAL"

"11701271083","Vaseline Healthy Bright Vitamin Body Serum Soft Glow 180Ml isi 3","86.700","158.700","45","3","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",49.0,"BODY WASH","OTHERS","VASELINE"

"11701271641","Zwitsal Baby Bath Hair and Body 450ml Twinpack isi 3","134.900","248.700","46","3","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store",8.0,"BABY CARE","OTHERS","ZWITSAL"

"11701271838","Sunsilk Shampo Rambut Lembut Activ-Infusion with Argan Oil 400ml isi 3","147.400","218.700","33","3","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",129.0,"HAIR PRODUCT","OTHERS","SUNSILK"

"11730310670","IKEA Lunchbox","10.000.000","10.000.000","0","Lunchbox","Tokopedia","Lunch Box Set","2024-01-28","Unilever Official Store",156.0,"OTHERS","OTHERS","IKEA"

"11798857475","Buy 3 AXE Dark Temptation 135ml FREE AXE Apollo 135ml","108.100","164.700","34","135ml","Tokopedia","Parfum & Cologne Pria","2024-01-28","Unilever Official Store",10.0,"BODY WASH","100-249ml","BUY"

"11798857534","Buy 3 Rexona Dry Serum Free Vaseline Soft Glow 100ml","70.000","104.700","33","100ml","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",10.0,"BODY WASH","100-249ml","BUY"

"11798857685","2 Molto Perfume Beads Luxury Perfume 200G FREE Molto Anti Kusut 100ml","92.100","139.800","34","100ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store",183.0,"PEMBERSIH PERALATAN","100-249ml","2"

"11798857696","Buy 2 Molto Pure Pewangi Pakaian Bayi 1.6L FREE Molto Anti Kusut 100ml","108.300","163.800","34","100ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store",184.0,"PEMBERSIH PERALATAN","100-249ml","BUY"

"11798857811","2 Molto Perfume Beads Fresh Blossom 200G FREE Molto Anti Kusut 100ml","92.100","139.800","34","100ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store",183.0,"PEMBERSIH PERALATAN","100-249ml","2"

"11798857864","Pepsodent Nanosoft Sensitive Isi 3 + Pepsodent SME Relief&Protect 100g","54.600","93.800","42","100g","Tokopedia","Sikat Gigi","2024-01-28","Unilever Official Store",136.0,"ORAL HYGIENE","OTHERS","PEPSODENT"

"11806763245","MOLTO ANTI KUSUT SPRAY PURPLE 100ML FREE","10.000.000","10.000.000","0","FREE","Tokopedia","Hampers","2024-01-28","Unilever Official Store",159.0,"OTHERS","OTHERS","MOLTO"

"11806763256","Premium Dishwashing Bottle","10.000.000","10.000.000","0","Bottle","Tokopedia","Hampers","2024-01-28","Unilever Official Store",163.0,"OTHERS","OTHERS","PREMIUM"

"11806763368","WIPOL UP SEREH&JERUK PCH NEW 190ML FREE","10.000.000","10.000.000","0","FREE","Tokopedia","Hampers","2024-01-28","Unilever Official Store",181.0,"OTHERS","OTHERS","WIPOL"

"11806763462","Pepsodent TB Nanosoft Sensitive Isi 3 FREE","10.000.000","10.000.000","0","FREE","Tokopedia","Hampers","2024-01-28","Unilever Official Store",161.0,"OTHERS","OTHERS","PEPSODENT"

"11816143262","Buy 2 Sariwangi Green Tea Free 1 Sariwangi Green Tea","20.400","31.800","36","Tea","Tokopedia","Teh","2024-01-28","Unilever Official Store",86.0,"FOOD","OTHERS","BUY"

"11816189783","Sunsilk Shampo Anti Ketombe Rambut Sehat dan Kuat Anti Dandruff 400ml","45.000","65.900","32","400ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",127.0,"HAIR PRODUCT","250-499ml","SUNSILK"

"11816197555","Sunsilk Shampo Anti Ketombe Rambut Sehat dan Kuat Anti Dandruff 320ml","45.600","66.900","32","320ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",127.0,"HAIR PRODUCT","250-499ml","SUNSILK"

"11816205298","Sunsilk Shampo Anti Ketombe Rambut Sehat dan Kuat Anti Dandruff 650ml","75.000","109.900","32","650ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store",128.0,"HAIR PRODUCT","500-749ml","SUNSILK"

"11816217606","Citra Natural Booster Body Serum Insta Glow 180 ML","25.800","37.900","32","ML","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",14.0,"BODY WASH","OTHERS","CITRA"

"11816224385","Citra Natural Booster Body Serum Complete Glow 180 ML","25.800","37.900","32","ML","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",14.0,"BODY WASH","OTHERS","CITRA"

"11816231219","Citra Natural Booster Body Serum Protect Glow SPF 20 PA++ 180 ML","25.800","37.900","32","ML","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",14.0,"BODY WASH","OTHERS","CITRA"

"11861852517","Royco Bumbu Penyedap Makanan Rasa Kaldu Sapi 220G Free Minyak 1L","56.600","107.900","48","1L","Tokopedia","Kaldu & Penyedap Rasa","2024-01-28","Unilever Official Store",171.0,"OTHERS","1L+","ROYCO"

"11890471600","Buy 2 Sunlight Extra Lembut 625ml FREE Sunlight Gentle Premium Bottle","25.200","41.800","40","Bottle","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store",12.0,"BODY WASH","OTHERS","BUY"

"11947762153","Buy 2 Ponds Bright Beauty Cream Moisturizer 40g Get UV Protect Sunseru","105.300","201.050","48","Sunseru","Tokopedia","Krim Wajah","2024-01-28","Unilever Official Store",61.0,"FACIAL TREATMENT","OTHERS","BUY"

"11947820546","Buy PONDS UV PROTECT SUNSERUM SPF50+ 30gr Free PONDS ROSE MICELLAR WAT","50.900","86.900","41","WAT","Tokopedia","Sunblock wajah","2024-01-28","Unilever Official Store",61.0,"FACIAL TREATMENT","OTHERS","BUY"

"11947913759","Buy 2 Vaseline Hand Body Lotion Healthy White UV Lightening 400ml Get","100.200","167.800","40","Get","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store",12.0,"BODY WASH","OTHERS","BUY"

"11975541550","Buy 2 Zwitsal Baby Bath Hair Body Aloe Vera 450ml FREE Baby Cream 50g","59.800","137.655","57","50g","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store",1.0,"BABY CARE","OTHERS","BUY"

"11975541563","Rinso Kapsul Sakura Blossom & Rinso Rose Fresh 1.65L FREE Bantal Mini","123.400","205.700","40","Mini","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",169.0,"OTHERS","OTHERS","RINSO"

"12095149152","Buy Ponds UV Protect Sun Serum SPF35 30G Free Ponds Bright Serum 7.5G","27.800","61.400","55","7.5G","Tokopedia","Serum Wajah","2024-01-28","Unilever Official Store",61.0,"FACIAL TREATMENT","OTHERS","BUY"

"12124859978","Buy 1 Dove Deeply Nourish 825ml + 2 Dove Ultimate Repair FREE Tweezers","87.100","155.700","44","Tweezers","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store",12.0,"BODY WASH","OTHERS","BUY"

"12128500320","[NOT FOR SALE] Gift Molto Pure 135ml","100.000","100.000","0","135ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store",206.0,"PEMBERSIH PERALATAN","100-249ml","[NOT"

"12128925755","Sariwangi Teh Celup Asli Isi 25","6.000","8.900","33","25","Tokopedia","Teh","2024-01-28","Unilever Official Store",97.0,"FOOD","OTHERS","SARIWANGI"

"12129139446","Rinso Kapsul Sakura Bloom 168gr isi 2 FREE Ecentio Set Alat Makan","79.800","161.800","51","Makan","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",169.0,"OTHERS","OTHERS","RINSO"

"12129146167","Rinso Kapsul Lavender Fresh 168gr isi 2 FREE TATARUMA Roller Bulu","79.800","147.300","46","Bulu","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",169.0,"OTHERS","OTHERS","RINSO"

"12129151243","Rinso Kapsul Sakura Bloom 168gr isi 3 FREE Minisoo Handuk Kecil","119.700","230.700","48","Kecil","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",167.0,"OTHERS","1L+","RINSO"

"12129175319","Rinso Kapsul Sakura Bloom 168gr isi 6 FREE Mug Ikea","239.400","477.400","50","Ikea","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store",169.0,"OTHERS","OTHERS","RINSO"

"12168773914","FREE Minyak Goreng Sania 1L","10.000.000","10.000.000","0","1L","Tokopedia","Minyak","2024-01-28","Unilever Official Store",152.0,"OTHERS","1L+","FREE"

