id,name,price,originalprice,discountPercentage,detail,platform,category,scrapedate,seller
20010379,Lifebuoy Shampoo Anti Dandruff 70Ml,14.800,14.800,0,70Ml,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20010381,Lifebuoy Shampoo Anti Dandruff 170Ml,26.900,26.900,0,170Ml,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20010383,Lifebuoy Shampoo Anti Dandruff 340Ml,47.000,47.000,0,340Ml,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20010999,Lifebuoy Sabun Mandi Cair Red 100Ml,19.700,19.700,0,100Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20011000,Lifebuoy Sabun Mandi Cair White 100Ml,19.700,19.700,0,100Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20011007,Lifebuoy Sabun Mandi Cair Mild Care 400Ml,24.900,24.900,0,400Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20011008,Lifebuoy Sabun Mandi Cair Total10 400Ml,24.900,24.900,0,400Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20013047,Vaseline Lotion Intensive Care Aloe Soothe 200Ml,35.500,35.500,0,200Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20013133,Zwitsal Baby Sabun Mandi Batang Natural Rich Honey 70G,7.900,7.900,0,70G,Indomaret,perlengkapan-bayi,2024-01-28,Toko Indomaret
20017141,Pepsodent Pasta Gigi Center Fresh 160G,26.700,26.700,0,160G,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20020226,Molto Pewangi Pakaian Flower Shower Pink 780Ml,16.800,16.800,0,780Ml,Indomaret,pelicin-dan-pewangi-pakaian,2024-01-28,Toko Indomaret
20020245,Molto Pewangi Pakaian Floral Bliss Blue 780Ml,16.800,16.800,0,780Ml,Indomaret,pelicin-dan-pewangi-pakaian,2024-01-28,Toko Indomaret
20020977,Vaseline Body Lotion Healthy Bright Uv Extra Bright 100Ml,19.500,19.500,0,100Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20021816,Vaseline Body Lotion Healthy Bright Uv Extra Bright 200Ml,35.900,35.900,0,200Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20022930,Vaseline Intensive Care Lotion Healthy Sunblock Spf-30 100Ml,79.500,79.500,0,100Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20024517,Axe Deodorant Bodyspray Dark Temptation 135mL,42.000,42.000,0,135mL,Indomaret,mens-cologne,2024-01-28,Toko Indomaret
20028001,Lifebuoy Shampoo Strong & Shiny 170Ml,26.900,26.900,0,170Ml,Indomaret,beauty-shampoo-1,2024-01-28,Toko Indomaret
20028002,Lifebuoy Shampoo Strong & Shiny 340Ml,47.000,47.000,0,340Ml,Indomaret,beauty-shampoo-1,2024-01-28,Toko Indomaret
20028227,Wall's Ice Cream Cornetto Disc Chocolate 108mL,12.000,12.000,0,108mL,Indomaret,es-krim,2024-01-28,Toko Indomaret
20029355,Zwitsal Baby Hair Lotion Natural Aloe Vera Kemiri Seledri 200Ml,49.500,49.500,0,200Ml,Indomaret,perlengkapan-bayi,2024-01-28,Toko Indomaret
20029646,Close Up Pasta Gigi Icy White 160g,31.600,31.600,0,160g,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20031999,Vaseline Healthy White Sun + Pollution Protection Spf24 100Ml,30.000,30.000,0,100Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20032366,Wall's Ice Cream Magnum Classic 80mL,18.000,18.000,0,80mL,Indomaret,es-krim,2024-01-28,Toko Indomaret
20032368,Wall's Ice Cream Magnum Almond 80mL,18.000,18.000,0,80mL,Indomaret,es-krim,2024-01-28,Toko Indomaret
20034034,Vaseline Body Lotion Healthy Bright Uv Extra Bright 400Ml,68.000,68.000,0,400Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20034266,Citra Pelembab Wajah Hazeline Pearly White Uv Cream 40g,50.500,50.500,0,40g,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20035518,Wall's Ice Cream Paddle Pop Rainbow Power 50mL,3.000,3.000,0,50mL,Indomaret,es-krim,2024-01-28,Toko Indomaret
20035686,Pepsodent Pasta Gigi Sensitive Expert Original 100G,39.900,39.900,0,100G,Indomaret,perawatan-pasta-gigi,2024-01-28,Toko Indomaret
20036082,Pepsodent Sikat Gigi Double Care Sensitive Mp3 Soft,35.800,35.800,0,Soft,Indomaret,tooth-brush,2024-01-28,Toko Indomaret
20036430,Lifebuoy Body Wash Total 10 Pump Red 500Ml,72.900,72.900,0,500Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20036431,Lifebuoy Sabun Mandi Cair Pump White 500Ml,72.900,72.900,0,500Ml,Indomaret,body-soap,2024-01-28,Toko Indomaret
20037446,Rinso Deterjen Liquid + Molto Refill Rose Fresh 700Ml,23.700,23.700,0,700Ml,Indomaret,deterjen,2024-01-28,Toko Indomaret
20038957,Glow & Lovely Multivitamin Cream 46g,41.100,41.100,0,46g,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20038958,Glow & Lovely Multivitamin Cream 23g,23.400,23.400,0,23g,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20040217,Lifebuoy Sabun Mandi Cair Blue Cool Fresh 400Ml,24.900,24.900,0,400Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20040690,Vaseline Lotion Healthy White Perfect 10 200Ml,51.000,51.000,0,200Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20040702,Pepsodent Pasta Gigi Fresh Cool Mint 190G,17.800,17.800,0,190G,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20041164,Blue Band Margarine Cake & Cookie 200G,14.900,14.900,0,200G,Indomaret,mentega--margarin,2024-01-28,Toko Indomaret
20041266,Pepsodent Action 123 Pasta Gigi Original 190G,25.000,25.000,0,190G,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20041399,Lifebuoy Sabun Mandi Cair Lemon Fresh 400Ml,24.900,24.900,0,400Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20041400,Lifebuoy Body Wash Lemon Fresh 100Ml,19.700,19.700,0,100Ml,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20041573,Blue Band Margarine Cake & Cookies 1kg,93.000,93.000,0,1kg,Indomaret,mentega-margarin,2024-01-28,Warehouse Jakarta 1
20041602,Vaseline Body Lotion Healthy White Perfect 10 400ML,80.500,80.500,0,400ML,Indomaret,body-lotion,2024-01-28,Warehouse Jakarta 1
20042833,Wall's Ice Cream Mini Cornetto Disc Tramisu & Dark Chocolate 12X28ml,36.000,36.000,0,12X28ml,Indomaret,es-krim,2024-01-28,Toko Indomaret
20042961,Pepsodent Pasta Gigi Sensitive Expert Whitening 100G,39.900,39.900,0,100G,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20044015,Dove Deeply Nourishing Body Wash Refill 400mL,31.900,31.900,0,400mL,Indomaret,body-soap,2024-01-28,Toko Indomaret
20044352,Sariwangi Teh Celup Sari Murni 25X1.6G,7.200,7.200,0,25X1.6G,Indomaret,teh-celup,2024-01-28,Toko Indomaret
20044754,Bango Kecap Manis Refill 1.525Kg,49.500,49.500,0,1.525Kg,Indomaret,kecap,2024-01-28,Warehouse Jakarta 1
20046593,Wall's Ice Cream Selection Oreo Cookies & Cream 410mL,36.000,36.000,0,410mL,Indomaret,es-krim,2024-01-28,Toko Indomaret
20046688,Pond's Men White Boost Face Scrub 100G,42.900,42.900,0,100G,Indomaret,shampoo-for-men,2024-01-28,Toko Indomaret
20046690,Pond's Men Acne Clear Oil Control Face Wash 100G,42.900,42.900,0,100G,Indomaret,shampoo-for-men,2024-01-28,Toko Indomaret
20046953,Pepsodent Sensitive Expert Pasta Gigi Fresh 100G,39.900,39.900,0,100G,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20047217,Pepsodent Pasta Gigi White 225G,18.200,18.200,0,225G,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20047432,Sunlight Pencuci Piring Lime 400mL,25.700,25.700,0,400mL,Indomaret,sabun-cuci-piring,2024-01-28,Toko Indomaret
20048965,Dove Deodorant Roll On Ultimate Repair 40mL,26.900,26.900,0,40mL,Indomaret,deodorant-stick,2024-01-28,Toko Indomaret
20049919,Lux Sabun Cair Pink Soft Touch Refill 400Ml,24.900,24.900,0,400Ml,Indomaret,body-soap,2024-01-28,Toko Indomaret
20049941,Lux Sabun Mandi Cair Refill Magical Orchid 400mL,24.900,24.900,0,400mL,Indomaret,body-soap,2024-01-28,Toko Indomaret
20051947,Lux Sabun Cair Pink Soft Touch Pump 580Ml,81.600,81.600,0,580Ml,Indomaret,body-soap,2024-01-28,Toko Indomaret
20052465,Vaseline Men Face Wash Healthy White 100G,40.000,40.000,0,100G,Indomaret,shampoo-for-men,2024-01-28,Toko Indomaret
20053168,Blue Band Margarine Master 2Kg,137.900,137.900,0,2Kg,Indomaret,mentega-margarin,2024-01-28,Warehouse Jakarta 1
20053181,Axe Deodorant Bodyspray Gold Temptation 135mL,42.000,42.000,0,135mL,Indomaret,mens-cologne,2024-01-28,Toko Indomaret
20054385,Wall's Ice Cream Neopolitana Extra Creamy 350Ml,24.800,24.800,0,350Ml,Indomaret,es-krim-stick--cup,2024-01-28,Toko Indomaret
20054610,Rinso Deterjen Liquid Front Load 1.6L,71.900,71.900,0,1.6L,Indomaret,deterjen-matic,2024-01-28,Toko Indomaret
20054750,Rinso Deterjen Cair Molto Perfume Essence 510mL,14.900,14.900,0,510mL,Indomaret,deterjen,2024-01-28,Toko Indomaret
20056192,Wall's Ice Cream Neopolitan Extra Creamy 700Ml,38.000,38.000,0,700Ml,Indomaret,es-krim-stick--cup,2024-01-28,Toko Indomaret
20056990,Axe Deodorant Bodyspray Black 135mL,42.000,42.000,0,135mL,Indomaret,mens-body-care,2024-01-28,Toko Indomaret
20057342,Wall's Ice Cream Paddle Pop Monkey Banana Boat 42Ml,5.200,5.200,0,42Ml,Indomaret,es-krim,2024-01-28,Toko Indomaret
20059265,Wall's Ice Cream Magnum White Almond 80Ml,18.500,18.500,0,80Ml,Indomaret,es-krim-stick--cup,2024-01-28,Toko Indomaret
20059866,"Lifebuoy,Sabun Mandi Multipack Total 10 4X110g Bdd",22.500,22.500,0,Bdd,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20062306,Rexona Deodorant Roll On Men Ice Cool 45Ml,21.200,21.200,0,45Ml,Indomaret,mens-cologne,2024-01-28,Toko Indomaret
20062307,Rexona Deodorant Roll On Men Invisible Dry 45Ml,21.200,21.200,0,45Ml,Indomaret,mens-cologne,2024-01-28,Toko Indomaret
20062308,Rexona Men Anti-Perspirant Deodorant Roll On Sport Defence 45Ml,21.200,21.200,0,45Ml,Indomaret,mens-cologne,2024-01-28,Toko Indomaret
20062309,Rexona Deodorant Roll On Men Ultra Recharge 45Ml,21.200,21.200,0,45Ml,Indomaret,mens-cologne,2024-01-28,Toko Indomaret
20062310,Rexona Deodorant Roll On Women Advaced Brightening 45Ml,26.100,26.100,0,45Ml,Indomaret,deodorant,2024-01-28,Toko Indomaret
20062311,Rexona Deodorant Free Spirit 50Ml,21.200,21.200,0,50Ml,Indomaret,deodorant,2024-01-28,Toko Indomaret
20062312,Rexona Deodorant Roll On Women Invisible Dry 50Ml,21.200,21.200,0,50Ml,Indomaret,deodorant,2024-01-28,Toko Indomaret
20062314,Rexona Deodorant Roll On Women Shower Clean 50Ml,21.200,21.200,0,50Ml,Indomaret,deodorant,2024-01-28,Toko Indomaret
20062411,Rexona Deodorant Roll On Women Power Dry 50Ml,21.200,21.200,0,50Ml,Indomaret,deodorant,2024-01-28,Toko Indomaret
20067200,Buavita Guava 1L,29.800,29.800,0,1L,Indomaret,jus,2024-01-28,Toko Indomaret
20067201,Buavita Juice Mango 1000Ml,29.800,29.800,0,1000Ml,Indomaret,jus,2024-01-28,Toko Indomaret
20067202,Ponds Pembersih Wajah Facial Foam Pure Bright/Charcoal 100g,39.300,39.300,0,100g,Indomaret,facial-milk-cleanser--freshner,2024-01-28,Toko Indomaret
20067203,Ponds Pembersih Wajah Charcoal 50G,26.000,26.000,0,50G,Indomaret,facial-milk-cleanser--freshner,2024-01-28,Toko Indomaret
20067204,Ponds Pembersih Wajah Clear Solution/Pore Clear 100G,42.300,42.300,0,100G,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20067209,Ponds Pembersih Wajah Bright Beauty Niasorcinol 50G,25.100,25.100,0,50G,Indomaret,facial-milk-cleanser--freshner,2024-01-28,Toko Indomaret
20067210,Ponds Pembersih Wajah Bright Beauty Niasorcinol 100G,36.700,36.700,0,100G,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20067240,Sunsilk Shampoo Co-Creations Black Shine 70mL,15.200,15.200,0,70mL,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20067241,Sunsilk Shampoo Black Shine 160mL,26.900,26.900,0,160mL,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20067242,Sunsilk Shampoo Black Shine 320mL,48.000,48.000,0,320mL,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20067244,Sunsilk Shampoo Soft & Smooth 160mL,26.900,26.900,0,160mL,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20067245,Sunsilk Shampoo Soft & Smooth 320mL,48.000,48.000,0,320mL,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20067246,Sunsilk Konditioner Black Shine 160mL,32.600,32.600,0,160mL,Indomaret,treatment-shampoo,2024-01-28,Toko Indomaret
20067247,Sunsilk Konditioner Co-Creations Soft & Smooth 160mL,32.600,32.600,0,160mL,Indomaret,treatment-shampoo,2024-01-28,Toko Indomaret
20067359,Sunsilk Shampoo Hijab Refresh 160mL,26.900,26.900,0,160mL,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20067449,Glow & Lovely Multivitamin Facial Foam 100g,30.900,30.900,0,100g,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20067961,Lifebuoy Sabun Mandi Ts (46094) Mild Care 110G,7.700,7.700,0,110G,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20067962,Lifebuoy Sabun Mandi Ts (46093) Total 10 110G,7.700,7.700,0,110G,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20067963,Lifebuoy Sabun Mandi Ts Multipack 05966 Mild Care 4X60g,14.300,14.300,0,4X60g,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20067964,Lifebuoy Sabun Mandi Ts Multipack 06105 Total 10 4X60g,14.300,14.300,0,4X60g,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20069227,Glow & Lovely Multivitamin Facial Foam 50g,19.400,19.400,0,50g,Indomaret,facial-milk-cleanser--freshner,2024-01-28,Toko Indomaret
20070383,Ponds Pelembab Wajah Day Cream Normal Skin Niasorcinol 20G,31.900,31.900,0,20G,Indomaret,krim-wajah,2024-01-28,Toko Indomaret
20071156,Royco Bumbu Dasar Ayam Kuning 600g,42.000,42.000,0,600g,Indomaret,garam-bumbu,2024-01-28,Warehouse Jakarta 1
20071827,Rinso Deterjen Powder + Molto Rose Fresh 650G,27.300,27.300,0,650G,Indomaret,deterjen,2024-01-28,Toko Indomaret
20071828,Rinso Deterjen Powder + Molto Rose Fresh 1.6Kg,59.900,59.900,0,1.6Kg,Indomaret,deterjen,2024-01-28,Toko Indomaret
20072317,Wall's Ice Cream Cornetto Disc Oreo 110Ml,13.500,13.500,0,110Ml,Indomaret,es-krim,2024-01-28,Toko Indomaret
20072673,Zwitsal Baby Bath Natural 2 In 1 Hair & Body 300Ml,39.900,39.900,0,300Ml,Indomaret,perlengkapan-bayi,2024-01-28,Toko Indomaret
20072834,Ponds Pelembab Wajah Age Miracle Hexyl-Retinol Day Cream 10G,41.300,41.300,0,10G,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20072835,Ponds Pelembap Wajah Age Miracle Hexyl-Retinol Night Cream 10G,45.800,45.800,0,10G,Indomaret,facial-cleanser,2024-01-28,Toko Indomaret
20073986,Sariwangi Teh Melati 25 Teh Celup,9.600,9.600,0,Celup,Indomaret,teh-celup,2024-01-28,Toko Indomaret
20074434,Lifebuoy Sabun Mandi Ts Lemon Fresh 4X110g,22.500,22.500,0,4X110g,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20075361,Zwitsal Baby Bath Natural Milky Honey 400mL,39.900,39.900,0,400mL,Indomaret,perlengkapan-bayi,2024-01-28,Toko Indomaret
20075742,Pepsodent Sikat Gigi Silver Charcoal Soft,21.300,21.300,0,Soft,Indomaret,tooth-brush,2024-01-28,Toko Indomaret
20076432,Sunsilk Shampoo Hijab Refresh 320Ml,48.000,48.000,0,320Ml,Indomaret,hair-conditioner-1,2024-01-28,Toko Indomaret
20077310,Buavita Guava 500Ml,15.900,15.900,0,500Ml,Indomaret,jus,2024-01-28,Toko Indomaret
20077498,Vaseline Petroleum Repairing Jelly Original 50Ml,35.500,35.500,0,50Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20079628,Pond's Men White Boost Face Scrub 50G,32.000,32.000,0,50G,Indomaret,shampoo-for-men,2024-01-28,Toko Indomaret
20081452,Lifebuoy Sabun Mandi Cair Refill Total10 825mL,44.900,44.900,0,825mL,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20084469,Royco Bumbu Kaldu Ayam 220G,11.500,11.500,0,220G,Indomaret,garam-bumbu,2024-01-28,Toko Indomaret
20084470,Royco Bumbu Kaldu Sapi 220G,11.500,11.500,0,220G,Indomaret,garam-bumbu,2024-01-28,Toko Indomaret
20085113,Rinso Deterjen Powder + Molto Perfume Essence 650g,27.300,27.300,0,650g,Indomaret,deterjen-bubuk,2024-01-28,Toko Indomaret
20085121,Lux Sabun Mandi Batang Pink Soft Rose 3X110g,17.500,17.500,0,3X110g,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20085122,Lux Sabun Mandi Batang White Velvet Jasmine 3X110g,17.500,17.500,0,3X110g,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20085286,Wall's Ice Cream Cornetto Junior Black & White 80mL,6.200,6.200,0,80mL,Indomaret,es-krim,2024-01-28,Toko Indomaret
20086026,Glow & Lovely 2 In 1 Powder Cream 20G,28.300,28.300,0,20G,Indomaret,krim-wajah,2024-01-28,Toko Indomaret
20086172,Sunlight Pencuci Piring Higienis Habbatussauda 650mL,14.900,14.900,0,650mL,Indomaret,sabun-cuci-piring,2024-01-28,Toko Indomaret
20086406,Citra Sakura Fair Uv Powder Cream 40G,50.500,50.500,0,40G,Indomaret,krim-wajah,2024-01-28,Toko Indomaret
20087201,Rexona Deo Roll On Men Motionsense Invisible+Antibacterial 45Ml,26.200,26.200,0,45Ml,Indomaret,deodorant-stick,2024-01-28,Toko Indomaret
20087202,Lifebuoy Sabun Mandi Cair Refill Lemon Fresh 825mL,44.900,44.900,0,825mL,Indomaret,treatment-liquid-soap,2024-01-28,Toko Indomaret
20087345,Pond's Age Miracle Day Cream 20G,78.800,78.800,0,20G,Indomaret,krim-wajah,2024-01-28,Toko Indomaret
20087525,Pepsodent Pasta Gigi White Prm Valuepack 2X190g,26.200,26.200,0,2X190g,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20088419,Royco Bumbu Pelezat Serbaguna Ayam 460g,18.300,18.300,0,460g,Indomaret,garam-bumbu,2024-01-28,Warehouse Jakarta 1
20088631,Close Up Pasta Gigi White Attraction 100g,24.300,24.300,0,100g,Indomaret,tooth-paste--treatment,2024-01-28,Toko Indomaret
20089436,Lifebuoy Sabun Mandi Lemon Fresh 4X60g,14.300,14.300,0,4X60g,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20090066,Wipol Karbol Sereh & Jeruk 750Ml,21.200,21.200,0,750Ml,Indomaret,pembersih-lantai-dan-toilet,2024-01-28,Toko Indomaret
20090067,Sunlight Pencuci Piring Mint Anti Bau 650mL,14.900,14.900,0,650mL,Indomaret,sabun-cuci-piring,2024-01-28,Toko Indomaret
20090355,Lifebuoy Sabun Mandi Lemon Fresh 110G,7.700,7.700,0,110G,Indomaret,body-bar-soap,2024-01-28,Toko Indomaret
20090482,Pond's Men Lightning Oil Clear Sabun Muka 100G,42.900,42.900,0,100G,Indomaret,shampoo-for-men,2024-01-28,Toko Indomaret
20090542,Citra Body Lotion Bengkoang Natural Glow Uv 110Ml,16.200,16.200,0,110Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20090543,Citra Body Lotion Natural Glowing White Uv 230mL,28.500,28.500,0,230mL,Indomaret,body-lotion,2024-01-28,Toko Indomaret
20090553,Citra Body Lotion Pearly White Uv (New) 120Ml,16.200,16.200,0,120Ml,Indomaret,body-lotion,2024-01-28,Toko Indomaret
